wikipedia_article,location
http://en.wikipedia.org/wiki/11th%20meridian%20east,90.0 11.0
http://en.wikipedia.org/wiki/11th%20meridian%20west,90.0 -11.0
http://en.wikipedia.org/wiki/11th%20parallel%20north,11.0 0.0
http://en.wikipedia.org/wiki/11th%20parallel%20south,-11.0 0.0
http://en.wikipedia.org/wiki/12%20Arnold%20Grove,53.392748429 -2.9099796934
http://en.wikipedia.org/wiki/12%20Bar%20Club,51.509331296 -0.124332836
http://en.wikipedia.org/wiki/12%20Downing%20Street,51.5020313252 -0.1235161726
http://en.wikipedia.org/wiki/12%20Fife%20Lane,-41.324296 174.817465
http://en.wikipedia.org/wiki/12%20September%202008%20Dujail%20bombing,33.85 44.233056
http://en.wikipedia.org/wiki/120%20Collins%20Street,-37.8082967668 144.968362793
http://en.wikipedia.org/wiki/120%20End%20Street,-26.1977 28.053
http://en.wikipedia.org/wiki/120%20North%20LaSalle,41.8837 -87.6328
http://en.wikipedia.org/wiki/120%20Wall%20Street,40.705 -74.006
http://en.wikipedia.org/wiki/1200%20Landmark%20Center,41.2574 -95.9319
http://en.wikipedia.org/wiki/1200%20Travis,29.755 -95.367
http://en.wikipedia.org/wiki/1201%20Pennsylvania%20Avenue,38.8956423 -77.0285046
http://en.wikipedia.org/wiki/1201%20Third%20Avenue,47.6072 -122.3361
http://en.wikipedia.org/wiki/1201%20Walnut,39.09956 -94.58194
http://en.wikipedia.org/wiki/1202%20Syria%20earthquake,33.5 36.0
http://en.wikipedia.org/wiki/1209%20North%20Orange%20Street,39.749 -75.548
http://en.wikipedia.org/wiki/120th%20Street%20%28Manhattan%29,40.8076 -73.9549
http://en.wikipedia.org/wiki/120th%20meridian%20east,90.0 120.0
http://en.wikipedia.org/wiki/120th%20meridian%20west,90.0 -120.0
http://en.wikipedia.org/wiki/121%20Atlantic%20Place,30.32464 -81.39556
http://en.wikipedia.org/wiki/121%20West%20Trade,35.223165774 -80.839663308
http://en.wikipedia.org/wiki/1211%20Avenue%20of%20the%20Americas,40.758464 -73.981806
http://en.wikipedia.org/wiki/121st%20Street%20%28BMT%20Jamaica%20Line%29,40.700357 -73.82894
http://en.wikipedia.org/wiki/121st%20meridian%20east,90.0 121.0
http://en.wikipedia.org/wiki/121st%20meridian%20west,90.0 -121.0
http://en.wikipedia.org/wiki/122%20Leadenhall%20Street,51.5138 -0.0821
http://en.wikipedia.org/wiki/122-124%20Colmore%20Row,52.4804 -1.9017
http://en.wikipedia.org/wiki/1221%20Avenue%20of%20the%20Americas,40.755496978 -73.975662764
http://en.wikipedia.org/wiki/1221%20Brickell%20Building,25.7613 -80.1913
http://en.wikipedia.org/wiki/1222%20Cyprus%20earthquake,34.7 32.6
http://en.wikipedia.org/wiki/122nd%20Street%20%28Manhattan%29,40.8088 -73.954
http://en.wikipedia.org/wiki/122nd%20meridian%20east,90.0 122.0
http://en.wikipedia.org/wiki/122nd%20meridian%20west,90.0 -122.0
http://en.wikipedia.org/wiki/123%20Mission%20Street,37.7919 -122.3945
http://en.wikipedia.org/wiki/1233%20ABC%20Newcastle,-32.925959 151.757083
http://en.wikipedia.org/wiki/123rd%20Street%20%E2%80%93%20Blue%20Island%20%28Metra%29,41.6703 -87.6737
http://en.wikipedia.org/wiki/123rd%20meridian%20east,90.0 123.0
http://en.wikipedia.org/wiki/123rd%20meridian%20west,90.0 -123.0
http://en.wikipedia.org/wiki/124%20Street%2C%20Edmonton,53.538164514 -113.534831194
http://en.wikipedia.org/wiki/124th%20meridian%20east,90.0 124.0
http://en.wikipedia.org/wiki/124th%20meridian%20west,90.0 -124.0
http://en.wikipedia.org/wiki/125%20High%20Street,42.35532 -71.05326
http://en.wikipedia.org/wiki/125%20Park%20Road,51.52832 -0.16621
http://en.wikipedia.org/wiki/125.%20Y%C4%B1l%20%C3%87ayyolu%20Sahnesi,39.9208 32.8541
http://en.wikipedia.org/wiki/1250%20Poydras%20Plaza,29.950696 -90.077409
http://en.wikipedia.org/wiki/1250%20Ren%C3%A9-L%C3%A9vesque,45.497323 -73.570381
http://en.wikipedia.org/wiki/125th%20Street%20%28IND%20Eighth%20Avenue%20Line%29,40.810756 -73.952665
http://en.wikipedia.org/wiki/125th%20Street%20%28IRT%20Broadway%20%E2%80%93%20Seventh%20Avenue%20Line%29,40.815 -73.958
http://en.wikipedia.org/wiki/125th%20Street%20%28IRT%20Lenox%20Avenue%20Line%29,40.807 -73.945
http://en.wikipedia.org/wiki/125th%20Street%20%28IRT%20Lexington%20Avenue%20Line%29,40.804259 -73.937473
http://en.wikipedia.org/wiki/125th%20Street%20%28Manhattan%29,40.8108 -73.9526
http://en.wikipedia.org/wiki/125th%20Street%20Bridge,45.7478 -94.2618
http://en.wikipedia.org/wiki/125th%20Street%20Hudson%20River%20bridge,40.7042 -73.9946
http://en.wikipedia.org/wiki/125th%20meridian%20east,90.0 125.0
http://en.wikipedia.org/wiki/125th%20meridian%20west,90.0 -125.0
http://en.wikipedia.org/wiki/1268%20Cilicia%20earthquake,37.5 35.5
http://en.wikipedia.org/wiki/126th%20meridian%20east,90.0 126.0
http://en.wikipedia.org/wiki/126th%20meridian%20west,90.0 -126.0
http://en.wikipedia.org/wiki/127%20Street%2C%20Edmonton,53.540497838 -113.537997848
http://en.wikipedia.org/wiki/127th%20meridian%20east,90.0 127.0
http://en.wikipedia.org/wiki/127th%20meridian%20west,90.0 -127.0
http://en.wikipedia.org/wiki/1280%20West,33.789 -84.388
http://en.wikipedia.org/wiki/128th%20meridian%20east,90.0 128.0
http://en.wikipedia.org/wiki/128th%20meridian%20west,90.0 -128.0
http://en.wikipedia.org/wiki/129%20West%20Trade,35.2278 -80.8443
http://en.wikipedia.org/wiki/1290%20Chihli%20earthquake,41.5 119.3
http://en.wikipedia.org/wiki/1293%20Kamakura%20earthquake,35.2 139.4
http://en.wikipedia.org/wiki/129th%20meridian%20east,90.0 129.0
http://en.wikipedia.org/wiki/129th%20meridian%20west,90.0 -129.0
http://en.wikipedia.org/wiki/12th%20%26%20I,38.575497698 -121.487331384
http://en.wikipedia.org/wiki/12th%20Air%20Base,53.390165106 16.076499694
http://en.wikipedia.org/wiki/12th%20Avenue%20South%20Bridge,47.59584 -122.317282
http://en.wikipedia.org/wiki/12th%20Infantry%20Division%20%28Poland%29,49.851331 18.309671
http://en.wikipedia.org/wiki/12th%20MMC%20%E2%80%93%20Montana,43.5999976 23.1833326
http://en.wikipedia.org/wiki/12th%20Malaysian%20Parliament,2.725759 101.942032
http://en.wikipedia.org/wiki/12th%20Missile%20Squadron,47.502831322 -111.185665924
http://en.wikipedia.org/wiki/12th%20Street%20Bridge,39.0734 -94.64
http://en.wikipedia.org/wiki/12th%20Ward%20of%20New%20Orleans,29.909862 -90.058952
http://en.wikipedia.org/wiki/12th%20arrondissement%20of%20Paris,48.8378149821 2.38624178836
http://en.wikipedia.org/wiki/12th%20meridian%20east,90.0 12.0
http://en.wikipedia.org/wiki/12th%20meridian%20west,90.0 -12.0
http://en.wikipedia.org/wiki/12th%20parallel%20north,12.0 0.0
http://en.wikipedia.org/wiki/12th%20parallel%20south,-12.0 0.0
http://en.wikipedia.org/wiki/12%E2%80%9313th%20%26%20Locust%20%28PATCO%20station%29,39.9477 -75.1607
http://en.wikipedia.org/wiki/13%20September%202008%20Delhi%20bombings,28.6 77.2
http://en.wikipedia.org/wiki/13%20Vend%C3%A9miaire,48.856667 2.350987
http://en.wikipedia.org/wiki/1300%20Lafayette%20East%20Cooperative,42.336552 -83.034609
http://en.wikipedia.org/wiki/1303%20Crete%20earthquake,35.0 27.0
http://en.wikipedia.org/wiki/130th%20meridian%20east,90.0 130.0
http://en.wikipedia.org/wiki/130th%20meridian%20west,90.0 -130.0
http://en.wikipedia.org/wiki/1310%20G%20Street,38.898 -77.0304
http://en.wikipedia.org/wiki/131st%20meridian%20east,90.0 131.0
http://en.wikipedia.org/wiki/131st%20meridian%20west,90.0 -131.0
http://en.wikipedia.org/wiki/1322%20Golden%20Empire%20Tower,14.572331044 120.974662768
http://en.wikipedia.org/wiki/132nd%20meridian%20east,90.0 132.0
http://en.wikipedia.org/wiki/132nd%20meridian%20west,90.0 -132.0
http://en.wikipedia.org/wiki/1331%20Yonge%20Street,43.685564 -79.392854
http://en.wikipedia.org/wiki/1333%20H%20Street,38.9003725 -77.0310473
http://en.wikipedia.org/wiki/133rd%20meridian%20east,90.0 133.0
http://en.wikipedia.org/wiki/133rd%20meridian%20west,90.0 -133.0
http://en.wikipedia.org/wiki/1348%20Friuli%20earthquake,46.37 13.58
http://en.wikipedia.org/wiki/134th%20meridian%20east,90.0 134.0
http://en.wikipedia.org/wiki/134th%20meridian%20west,90.0 -134.0
http://en.wikipedia.org/wiki/1356%20Basel%20earthquake,47.5 7.6
http://en.wikipedia.org/wiki/135th%20Street%20%28IND%20Eighth%20Avenue%20Line%29,40.81709 -73.94803
http://en.wikipedia.org/wiki/135th%20Street%20%28IRT%20Lenox%20Avenue%20Line%29,40.814 -73.941
http://en.wikipedia.org/wiki/135th%20meridian%20east,90.0 135.0
http://en.wikipedia.org/wiki/135th%20meridian%20west,90.0 -135.0
http://en.wikipedia.org/wiki/136th%20meridian%20east,90.0 136.0
http://en.wikipedia.org/wiki/136th%20meridian%20west,90.0 -136.0
http://en.wikipedia.org/wiki/137%20Avenue%2C%20Edmonton,53.592997628 -113.6583307
http://en.wikipedia.org/wiki/137th%20Street%20Yard,40.8204583848 -73.9517828595
http://en.wikipedia.org/wiki/137th%20Street%20%E2%80%93%20City%20College%20%28IRT%20Broadway%20%E2%80%93%20Seventh%20Avenue%20Line%29,40.821 -73.954
http://en.wikipedia.org/wiki/137th%20meridian%20east,90.0 137.0
http://en.wikipedia.org/wiki/137th%20meridian%20west,90.0 -137.0
http://en.wikipedia.org/wiki/138th%20Street%20%E2%80%93%20Grand%20Concourse%20%28IRT%20Jerome%20Avenue%20Line%29,40.81303 -73.929963
http://en.wikipedia.org/wiki/138th%20meridian%20east,90.0 138.0
http://en.wikipedia.org/wiki/138th%20meridian%20west,90.0 -138.0
http://en.wikipedia.org/wiki/139%20Rb%20Ghammi,31.566667 73.183333
http://en.wikipedia.org/wiki/139th%20meridian%20east,90.0 139.0
http://en.wikipedia.org/wiki/139th%20meridian%20west,90.0 -139.0
http://en.wikipedia.org/wiki/13th%20Avenue%20%28Manhattan%29,40.747222 -74.009722
http://en.wikipedia.org/wiki/13th%20MMC%20%E2%80%93%20Pazardzhik,42.083333 24.249999
http://en.wikipedia.org/wiki/13th%20Mechanized%20Infantry%20Division%20%28Germany%29,51.3747718342 12.3506535974
http://en.wikipedia.org/wiki/13th%20Street%20%28Sacramento%20RT%29,38.5692643896 -121.489431376
http://en.wikipedia.org/wiki/13th%20Ward%20of%20New%20Orleans,29.964722 -90.070556
http://en.wikipedia.org/wiki/13th%20World%20Scout%20Jamboree,35.37333184 138.584830994
http://en.wikipedia.org/wiki/13th%20arrondissement%20of%20Paris,48.825996696 2.35333192
http://en.wikipedia.org/wiki/13th%20meridian%20east,90.0 13.0
http://en.wikipedia.org/wiki/13th%20meridian%20west,90.0 -13.0
http://en.wikipedia.org/wiki/13th%20parallel%20north,13.0 0.0
http://en.wikipedia.org/wiki/13th%20parallel%20south,-13.0 0.0
http://en.wikipedia.org/wiki/13th/Juniper%20%28SEPTA%20station%29,39.951162862 -75.156832706
http://en.wikipedia.org/wiki/14%20Mai%2C%20Satu%20Mare,47.790281 22.894117
http://en.wikipedia.org/wiki/14%20Wall%20Street,40.704663848 -74.006499974
http://en.wikipedia.org/wiki/140%20St%20Georges%20Terrace,-31.9525228566 115.853783252
http://en.wikipedia.org/wiki/140%20William%20Street,-37.815938 144.95857
http://en.wikipedia.org/wiki/1400%20Smith%20Street,29.75554 -95.37182
http://en.wikipedia.org/wiki/140th%20Street%20%28MVTA%20station%29,46.729553 -94.6859
http://en.wikipedia.org/wiki/140th%20meridian%20east,90.0 140.0
http://en.wikipedia.org/wiki/140th%20meridian%20west,90.0 -140.0
http://en.wikipedia.org/wiki/140%E2%80%93142%20Hospital%20Street%2C%20Nantwich,53.0656 -2.5153
http://en.wikipedia.org/wiki/141st%20meridian%20east,90.0 141.0
http://en.wikipedia.org/wiki/141st%20meridian%20west,90.0 -141.0
http://en.wikipedia.org/wiki/142%20West%20109th%20St.,40.801163462 -73.958162834
http://en.wikipedia.org/wiki/1428%20Catalonia%20earthquake,42.37 2.15
http://en.wikipedia.org/wiki/142nd%20meridian%20east,90.0 142.0
http://en.wikipedia.org/wiki/142nd%20meridian%20west,90.0 -142.0
http://en.wikipedia.org/wiki/143%20Bay%20Street,40.7204 -74.0403
http://en.wikipedia.org/wiki/1430%20K%20Street,38.9021 -77.0333
http://en.wikipedia.org/wiki/143rd%20meridian%20east,90.0 143.0
http://en.wikipedia.org/wiki/143rd%20meridian%20west,90.0 -143.0
http://en.wikipedia.org/wiki/144%20Wellington%20Street,45.422225 -75.699765
http://en.wikipedia.org/wiki/1440%20Canal,29.957099 -90.075288
http://en.wikipedia.org/wiki/1449AM%20URB,51.37666516 -2.32583203
http://en.wikipedia.org/wiki/144th%20meridian%20east,90.0 144.0
http://en.wikipedia.org/wiki/144th%20meridian%20west,90.0 -144.0
http://en.wikipedia.org/wiki/1450%20Brickell,25.75914 -80.19261
http://en.wikipedia.org/wiki/145th%20Street%20%28IND%20Eighth%20Avenue%20Line%29,40.82404 -73.944769
http://en.wikipedia.org/wiki/145th%20Street%20%28IRT%20Broadway%20%E2%80%93%20Seventh%20Avenue%20Line%29,40.826 -73.95
http://en.wikipedia.org/wiki/145th%20Street%20%28IRT%20Lenox%20Avenue%20Line%29,40.82 -73.936
http://en.wikipedia.org/wiki/145th%20Street%20%28Manhattan%29,40.823634 -73.943825
http://en.wikipedia.org/wiki/145th%20Street%20Bridge,40.819461 -73.933053
http://en.wikipedia.org/wiki/145th%20meridian%20east,90.0 145.0
http://en.wikipedia.org/wiki/145th%20meridian%20west,90.0 -145.0
http://en.wikipedia.org/wiki/146th%20meridian%20east,90.0 146.0
http://en.wikipedia.org/wiki/146th%20meridian%20west,90.0 -146.0
http://en.wikipedia.org/wiki/1476%20Airport%20Radio,-36.847385 174.765735
http://en.wikipedia.org/wiki/147th%20Street%20%28MVTA%20station%29,44.735786 -93.173279
http://en.wikipedia.org/wiki/147th%20Street%20%28Sibley%20Boulevard%29%20%28Metra%29,41.6232 -87.6358
http://en.wikipedia.org/wiki/147th%20meridian%20east,90.0 147.0
http://en.wikipedia.org/wiki/147th%20meridian%20west,90.0 -147.0
http://en.wikipedia.org/wiki/1481%20Rhodes%20earthquake,36.0 28.0
http://en.wikipedia.org/wiki/148th%20meridian%20east,90.0 148.0
http://en.wikipedia.org/wiki/148th%20meridian%20west,90.0 -148.0
http://en.wikipedia.org/wiki/1498%20Mei%C5%8D%20Nankaid%C5%8D%20earthquake,34.0 138.1
http://en.wikipedia.org/wiki/149th%20Street%20Tunnel,40.818163394 -73.926496294
http://en.wikipedia.org/wiki/149th%20Street%20%E2%80%93%20Grand%20Concourse%20%28New%20York%20City%20Subway%29,40.818 -73.927
http://en.wikipedia.org/wiki/149th%20meridian%20east,90.0 149.0
http://en.wikipedia.org/wiki/149th%20meridian%20west,90.0 -149.0
http://en.wikipedia.org/wiki/14th%20MMC%20%E2%80%93%20Pernik,42.583331 23.0
http://en.wikipedia.org/wiki/14th%20New%20Jersey%20Volunteer%20Infantry%20monument,39.36385 -77.39847
http://en.wikipedia.org/wiki/14th%20Street%20%28Hoboken%29,40.754 -74.03
http://en.wikipedia.org/wiki/14th%20Street%20%28IND%20Second%20Avenue%20Line%29,40.736787 -73.997276
http://en.wikipedia.org/wiki/14th%20Street%20%28IND%20Sixth%20Avenue%20Line%29,40.737328 -73.996798
http://en.wikipedia.org/wiki/14th%20Street%20%28IRT%20Broadway%20%E2%80%93%20Seventh%20Avenue%20Line%29,40.738 -73.999
http://en.wikipedia.org/wiki/14th%20Street%20%28IRT%20Sixth%20Avenue%20Line%29,40.737372 -73.996911
http://en.wikipedia.org/wiki/14th%20Street%20%28Manhattan%29,40.7357 -73.9929
http://en.wikipedia.org/wiki/14th%20Street%20%28PATH%20station%29,40.737393 -73.996862
http://en.wikipedia.org/wiki/14th%20Street%20Bridge%20%28Potomac%20River%29,38.87468 -77.04067
http://en.wikipedia.org/wiki/14th%20Street%20Northwest%20and%20Southwest%20%28Washington%2C%20D.C.%29,38.8870631184 -77.02583323
http://en.wikipedia.org/wiki/14th%20Street%20Tunnel,40.724397 -73.968244
http://en.wikipedia.org/wiki/14th%20Street%20%E2%80%93%20Eighth%20Avenue%20%28New%20York%20City%20Subway%29,40.739779 -74.002533
http://en.wikipedia.org/wiki/14th%20Street%20%E2%80%93%20Union%20Square%20%28New%20York%20City%20Subway%29,40.73416373 -73.98749605
http://en.wikipedia.org/wiki/14th%20Ward%20of%20New%20Orleans,29.897885 -90.074673
http://en.wikipedia.org/wiki/14th%20World%20Scout%20Jamboree,61.1499994 10.3999984
http://en.wikipedia.org/wiki/14th%20arrondissement%20of%20Paris,48.8264766941 2.3227987088
http://en.wikipedia.org/wiki/14th%20meridian%20east,90.0 14.0
http://en.wikipedia.org/wiki/14th%20meridian%20west,90.0 -14.0
http://en.wikipedia.org/wiki/14th%20parallel%20north,14.0 0.0
http://en.wikipedia.org/wiki/14th%20parallel%20south,-14.0 0.0
http://en.wikipedia.org/wiki/15%20Broad%20Street,40.7039576842 -74.0063557746
http://en.wikipedia.org/wiki/15%20Central%20Park%20West,40.770158 -73.981526
http://en.wikipedia.org/wiki/15%20Penn%20Plaza,40.743163694 -73.987662716
http://en.wikipedia.org/wiki/15%20September%202008%20Balad%20Ruz%20bombing,33.7 45.083333
http://en.wikipedia.org/wiki/15%20Westferry%20Circus,51.503081321 -0.0220499118
http://en.wikipedia.org/wiki/15%20kV%20AC%20railway%20electrification,48.81999672 10.038499846
http://en.wikipedia.org/wiki/150%20California%20Street,37.7936 -122.3985
http://en.wikipedia.org/wiki/150%20Greenwich%20Street,40.710409 -74.011933
http://en.wikipedia.org/wiki/150%20Mile%20House%2C%20British%20Columbia,53.001562 -121.92627
http://en.wikipedia.org/wiki/150%20West%20Jefferson,42.3286 -83.0446
http://en.wikipedia.org/wiki/150%20West%20Main%20Street,36.841496634 -76.2893655092
http://en.wikipedia.org/wiki/1500%20Broadway,40.753996984 -73.984662728
http://en.wikipedia.org/wiki/1500%20Louisiana%20Street,29.7547 -95.37115
http://en.wikipedia.org/wiki/1500%20Sheridan%20Road%20%28Wilmette%29,42.087195 -87.701259
http://en.wikipedia.org/wiki/1501%20McGill%20College,45.501331328 -73.569664388
http://en.wikipedia.org/wiki/1509%20Istanbul%20earthquake,40.9 28.7
http://en.wikipedia.org/wiki/150th%20meridian%20east,90.0 150.0
http://en.wikipedia.org/wiki/150th%20meridian%20west,90.0 -150.0
http://en.wikipedia.org/wiki/151%20Incheon%20Tower,37.456256 126.705206
http://en.wikipedia.org/wiki/1515%20Poydras,29.952106 -90.078634
http://en.wikipedia.org/wiki/151st%20meridian%20east,90.0 151.0
http://en.wikipedia.org/wiki/151st%20meridian%20west,90.0 -151.0
http://en.wikipedia.org/wiki/1520%20New%20Hampshire%20Avenue,38.910536 -77.042612
http://en.wikipedia.org/wiki/1520%20Sedgwick%20Avenue,40.847139 -73.924278
http://en.wikipedia.org/wiki/152nd%20meridian%20east,90.0 152.0
http://en.wikipedia.org/wiki/152nd%20meridian%20west,90.0 -152.0
http://en.wikipedia.org/wiki/153%20Avenue%2C%20Edmonton,53.608830898 -113.568164394
http://en.wikipedia.org/wiki/153%20Infantry%20Division%20Macerata,43.300746 13.456262
http://en.wikipedia.org/wiki/153rd%20meridian%20east,90.0 153.0
http://en.wikipedia.org/wiki/153rd%20meridian%20west,90.0 -153.0
http://en.wikipedia.org/wiki/154th%20meridian%20east,90.0 154.0
http://en.wikipedia.org/wiki/154th%20meridian%20west,90.0 -154.0
http://en.wikipedia.org/wiki/155%20North%20Wacker,41.8847 -87.637
http://en.wikipedia.org/wiki/1555%20Poydras,29.952483 -90.079184
http://en.wikipedia.org/wiki/1556%20Shaanxi%20earthquake,34.5 109.3
http://en.wikipedia.org/wiki/155th%20Street%20%28IND%20Concourse%20Line%29,40.829917 -73.939104
http://en.wikipedia.org/wiki/155th%20Street%20%28IND%20Eighth%20Avenue%20Line%29,40.830859 -73.9414
http://en.wikipedia.org/wiki/155th%20Street%20%28IRT%20Ninth%20Avenue%20Line%29,40.830135 -73.938209
http://en.wikipedia.org/wiki/155th%20Street%20%28Manhattan%29,40.830889 -73.941375
http://en.wikipedia.org/wiki/155th%20meridian%20east,90.0 155.0
http://en.wikipedia.org/wiki/155th%20meridian%20west,90.0 -155.0
http://en.wikipedia.org/wiki/156%20Street%2C%20Edmonton,53.502164658 -113.587664316
http://en.wikipedia.org/wiki/156th%20Street%20%28IRT%20Third%20Avenue%20Line%29,40.761398 -73.809898
http://en.wikipedia.org/wiki/156th%20meridian%20east,90.0 156.0
http://en.wikipedia.org/wiki/156th%20meridian%20west,90.0 -156.0
http://en.wikipedia.org/wiki/1570%20Concepci%C3%B3n%20earthquake,-36.7999968 -73.0
http://en.wikipedia.org/wiki/1575%20Valdivia%20earthquake,-39.8 -73.2
http://en.wikipedia.org/wiki/157th%20Street%20%28IRT%20Broadway%20%E2%80%93%20Seventh%20Avenue%20Line%29,40.834 -73.944
http://en.wikipedia.org/wiki/157th%20meridian%20east,90.0 157.0
http://en.wikipedia.org/wiki/157th%20meridian%20west,90.0 -157.0
http://en.wikipedia.org/wiki/1580%20Dover%20Straits%20earthquake,50.9 2
http://en.wikipedia.org/wiki/158th%20meridian%20east,90.0 158.0
http://en.wikipedia.org/wiki/158th%20meridian%20west,90.0 -158.0
http://en.wikipedia.org/wiki/159th%20meridian%20east,90.0 159.0
http://en.wikipedia.org/wiki/159th%20meridian%20west,90.0 -159.0
http://en.wikipedia.org/wiki/15th%20Field%20Regiment%2C%20Royal%20Canadian%20Artillery,49.2621 -123.1515
http://en.wikipedia.org/wiki/15th%20MMC%20%E2%80%93%20Pleven,43.416665 24.666664
http://en.wikipedia.org/wiki/15th%20Street%20%28SEPTA%20station%29,39.952804 -75.165489
http://en.wikipedia.org/wiki/15th%20Street%20%E2%80%93%20Prospect%20Park%20%28IND%20Culver%20Line%29,40.6563240414 -73.974652768
